packet_size,duration,protocol,src_port,dst_port,is_malicious
1361,1.3886910578809528,0,51742,1007,0
130,0.26918304729830855,2,65187,349,0
700,2.508878599165983,1,42960,876,1
402,0.20506894851387558,2,30396,183,0
26,0.20097012002970308,2,43300,168,0
478,0.7192096336764197,2,49346,794,0
1265,3.474708363987256,1,3363,38,1
497,6.035935611871701,0,17270,675,1
1119,1.4414713066737552,2,62724,471,1
1433,1.062318334065154,2,9133,452,0
1734,5.539467408747728,1,24782,955,1
41,0.27990910770953964,0,24115,490,0
429,0.5980367637706132,2,44080,142,0
914,2.6013601246896165,1,14341,1013,0
556,2.845312458744959,0,17786,760,1
1580,1.5042807149213138,0,4489,943,1
828,0.14088681509087325,2,56181,103,0
893,0.3044688627043936,2,52447,711,0
214,2.9090253226794105,2,26646,712,1
990,1.2664439441847914,2,51183,42,0
1279,1.6866234032350116,1,7824,947,1
1033,0.9152843885176669,1,50285,147,0
1055,0.7992886207016072,2,36563,66,0
106,0.7214549858074902,0,37675,943,0
928,1.171580214202337,2,3624,193,0
1344,1.8167671412077144,0,6542,298,0
1286,0.3900687671562384,0,20651,38,0
141,2.198334904520005,0,51181,502,0
1190,0.1751079725090871,1,30393,653,0
896,2.852487101229462,0,32469,618,1
1399,0.31029866175653,0,17713,428,0
704,0.12730041077128212,1,16947,664,0
497,3.225534760844988,0,39493,352,1
714,0.11251019481294036,0,31427,926,0
307,1.7245817793049947,2,1982,326,0
326,0.14962476113393627,0,59321,38,0
1057,1.808198787003463,0,55446,97,1
972,0.20806457829547054,0,41387,108,1
568,2.966568258238612,0,61036,631,0
1760,1.2929528712808287,0,4562,151,1
331,0.0068197503099747606,1,61045,74,0
892,1.4433156087449315,0,24428,57,0
1375,2.269882451577888,0,51806,878,1
943,1.5112462985652266,1,11007,335,0
1067,2.288888057953052,1,36395,252,1
54,1.024502134215257,0,60339,919,0
464,1.5433302576950787,0,25666,1016,0
130,2.576917513126302,0,14491,804,1
1250,0.002711823492245165,2,59202,825,0
388,2.881351878465125,2,1229,767,1
1127,1.1961152510297108,0,28433,254,1
1404,0.763649830362878,1,13466,385,1
881,0.0077969595976546905,0,27314,456,0
178,0.6774549705447722,1,27132,259,0
1279,5.121405635182104,1,6715,782,1
43,0.3261009301790972,1,39933,465,0
423,0.5032184158204304,0,53321,34,0
1193,3.763604028654094,0,20528,495,1
535,1.6862847647177808,1,65294,326,0
869,7.16137355019823,2,31186,837,1
1407,0.3705838985358939,2,40520,238,0
1425,2.7778151560431907,2,59075,691,0
551,1.1305518697312635,1,39822,1001,0
975,0.12672183550990723,0,50354,616,0
171,0.07141853761059098,1,22575,541,0
966,0.6607765116155447,2,14407,739,0
954,1.8928801725956517,0,17520,466,1
439,0.2930092411537855,1,42740,744,0
1293,2.1012142876211635,1,10112,304,0
1160,0.0938338967944652,2,48006,862,0
885,1.2565445128310477,1,28468,847,0
597,0.3162767009675766,0,25758,117,0
354,1.428484880827617,2,42769,207,0
1461,1.281615061505796,2,35595,912,0
951,0.007419356930278214,0,27439,697,0
314,0.7115869792890467,2,16413,481,0
774,0.15003190308660883,1,28768,650,0
1414,2.0116111739594134,1,19706,403,0
205,2.05249494721549,2,46062,997,0
1289,0.5418791787916863,0,35334,1010,0
656,0.5876987819758815,1,8283,835,0
1311,0.3613758895245212,0,46192,676,0
1280,1.260918178366466,1,13570,900,0
907,0.9595328975378115,1,3178,587,1
409,3.060120816536575,2,9790,233,1
930,0.5660407379267811,2,49541,929,0
1142,2.0834430055975455,0,12254,284,1
813,1.3727986577583497,2,18789,480,0
119,0.012676408513202977,1,6926,889,0
771,1.0341880095825837,1,2246,767,0
497,0.20195037994291404,0,28074,976,0
1341,0.26449178611628044,0,35293,9,0
959,1.0095909293072343,1,10074,715,0
980,5.384072167944022,2,50000,902,1
353,1.503806134397718,2,4598,379,0
21,0.2559762333441913,0,37521,817,0
394,0.1936147920495989,0,12181,603,0
452,2.579923699340839,1,57916,381,1
856,0.5873178810571452,1,20599,844,0
1024,0.1474017749712435,0,59964,662,0
572,1.982034821675791,1,41268,360,0
337,1.693321565388451,0,18969,176,0
400,4.129331358248479,0,15986,485,0
33,2.4051017308937044,2,36314,405,0
523,1.9091273770205908,0,60967,33,0
250,0.054006865225575136,1,36183,465,0
1127,0.1102785555237258,2,52851,696,0
149,0.8416081973047488,2,52359,157,0
857,0.7581748800602957,1,25876,565,0
1188,0.6124214099000449,1,31708,808,0
910,0.5054887658511146,1,45866,202,0
148,1.5601279739316565,0,12820,786,1
85,0.8423386904041936,2,25474,175,0
1206,0.002078676552005129,0,35870,244,0
1272,0.3020633546524373,0,54518,269,0
501,3.5409397605369275,0,62874,923,1
1492,1.2809118009301732,0,46061,446,0
1467,0.19135022369308202,2,48154,74,0
479,0.7916008783762146,2,62536,96,0
320,1.2533720475465961,0,18528,873,0
938,0.5881165035379301,1,46752,173,0
1661,0.6589237124058488,2,31065,899,1
306,0.5965072642756074,0,11739,406,0
1438,0.3516090654025192,1,22827,155,0
1053,2.6542669190524726,1,4394,183,0
649,0.13308964527019945,0,62750,323,0
714,3.8408866049179435,2,2932,289,1
611,0.05416031228952813,1,53696,258,0
1271,6.240756625934746,2,38099,587,1
881,0.8073903352396201,2,54672,174,0
1404,0.35375767661375807,1,22158,330,0
1300,0.6071082747211829,0,45089,231,0
152,0.1785930696849648,1,50673,759,0
1319,0.3625835791197259,1,57167,1020,0
991,0.9704996539187694,2,4611,161,0
532,0.359249764318588,0,31047,186,0
332,2.300019171875812,2,46177,903,0
595,0.989955995686496,1,3437,143,0
905,0.5774089335013134,0,53976,282,0
1327,0.039527973329204616,0,26062,907,0
1303,1.8525017594944153,0,23579,640,1
1150,1.4472180566860504,0,11976,678,0
706,0.3086437044313662,0,4481,27,0
1247,1.6438925635001942,1,9488,246,0
184,0.2900940002136068,1,57145,487,0
324,1.7358313436035884,1,2174,647,0
245,0.5356556915560178,2,48329,897,1
1410,2.0112873813682133,0,33288,202,0
639,0.6915214047166379,0,41246,21,0
1294,0.35174083615128626,1,48577,591,0
976,0.308038873838663,0,55383,670,0
353,0.5656524500999072,2,45373,94,0
1181,7.9218864094071435,0,33810,8,1
530,0.24888118258835376,0,10832,472,0
1734,2.3352289470174394,2,53354,339,1
1063,0.879561506242796,1,50160,259,0
301,0.6704907203806956,1,39369,55,0
816,0.7427498439504371,0,5105,911,0
1044,1.0994188665362516,2,40246,548,0
513,2.359109120577206,1,58779,6,1
1078,2.4153618789250815,1,9957,377,0
368,1.5894897510021102,1,3695,554,1
504,0.13821226815457965,0,44763,50,0
1102,1.355954336864925,2,48762,112,0
1351,3.439882341559467,0,32241,146,1
1204,0.379422289140769,1,40179,230,0
1212,1.291354529441354,2,40625,723,1
710,0.24828439594330562,0,20032,497,0
1538,2.6017978512402737,1,22907,306,1
1055,2.2967275038884387,1,34306,542,0
509,0.14333267800535543,0,33998,461,0
295,0.4888952779884452,1,34739,807,0
712,1.7211654586825902,1,44425,628,0
261,3.4897302597499618,2,16404,908,0
1259,0.605001031108157,1,19236,226,0
1294,0.7072453344394343,0,29198,59,0
145,0.8490339440041185,2,7885,76,0
236,2.6933804544353372,0,7118,428,0
1349,1.9533855572652743,1,40137,728,0
1228,0.18705408711681393,2,52343,132,0
1082,0.5740455796543921,2,47752,932,0
1266,0.6236219167855838,2,25387,498,0
1227,1.5563527547245344,2,23334,816,0
514,0.9235492175742654,0,40324,910,0
644,6.201214250408713,1,55832,593,1
1221,6.319917318516555,1,6967,305,0
938,0.07791834615400842,2,15593,67,0
1471,0.25232757159496905,1,43640,230,0
1337,0.5240728780789015,0,9817,983,0
275,2.8307327507575866,1,39231,333,1
837,3.131009027109223,0,26311,905,1
327,0.09626600357665496,0,63445,277,0
1379,1.1424177649835743,1,34995,873,0
765,2.114649850480982,0,57176,584,0
911,0.7220138655777958,0,43375,721,0
636,2.335239214742192,0,48203,784,1
1051,0.2944964816652949,0,61064,144,0
1384,1.4604851338928613,2,32393,251,0
148,1.3934985989041104,1,24047,796,0
1034,0.8876199189669522,2,57865,691,0
688,0.23910054783824883,0,61640,952,0
1709,8.377651847372185,1,46909,80,1
1401,0.0663947237304455,0,24921,57,0
999,2.146825482870116,1,24034,366,1
105,1.7431711491009043,2,41178,308,0
1218,1.954257917389161,1,36923,174,0
1236,0.6229162811869783,0,57310,462,0
330,1.5337336760551834,1,21138,750,0
1295,4.789826391229987,1,20074,1004,1
1261,0.321818289573821,2,50725,678,0
446,0.5074319660432293,0,22149,596,0
1457,2.680614903309145,1,29582,493,0
133,0.4128386771510585,2,51420,560,0
1188,2.4519705317262495,1,45870,639,0
322,3.965680263064023,0,21420,681,0
763,1.0841495655945266,1,28149,866,0
607,1.6976697948694035,1,61572,374,0
1006,1.384478268099918,1,59213,955,0
364,1.2024215335539343,1,23604,349,0
833,0.36662582295068624,0,54721,67,0
820,0.0587890415523381,2,39997,330,0
1044,0.4201500041146958,2,24598,852,0
1190,1.0994205708518805,1,25643,194,0
1330,0.10817469199325451,0,65331,155,0
1096,0.011989571499755672,0,14893,160,0
1347,0.1504652474205682,0,1682,696,0
1112,1.2578516362694678,0,63191,266,0
380,3.604306775736928,0,57171,168,0
1263,4.078355055333274,0,48174,145,0
1029,0.681177403310836,1,13146,186,0
1047,4.850996503925878,2,44851,886,1
594,1.3349416003562156,2,14359,865,0
1570,1.477342923579346,1,55952,774,1
1132,0.8504106101986613,2,64600,423,0
707,0.14760382835673053,0,22701,1007,0
800,2.7751754347633075,0,29247,786,0
604,0.43375621000204323,2,30838,457,0
608,0.5908600445215308,0,61150,840,0
1202,1.1137063256486273,0,19099,345,0
769,1.587983863640936,2,44209,735,1
990,0.29337713992546083,1,12282,554,0
1673,3.804938506967621,2,31551,1021,1
1424,0.02530148225278556,2,11163,516,0
1145,1.2755587206592376,2,43349,788,0
513,0.721594742403478,2,41527,796,0
38,0.9307795155069898,1,20538,936,0
1497,0.9993467396066118,1,57220,705,0
813,2.022927336458757,0,21941,104,1
1020,0.8735516420138031,0,55723,247,0
1322,1.1513430395641753,2,30121,812,0
870,1.3988482208208093,0,51143,23,0
1408,1.2999419692623841,1,18812,953,0
1374,2.0372748470579207,0,26085,815,0
1387,0.21003414772779014,0,10971,525,0
841,0.5127407389152305,0,16568,144,0
474,2.952597423225527,2,21038,730,0
744,0.5051593315411455,0,15819,695,0
1108,0.13338292011102337,1,33656,863,0
1119,0.7453780224387315,1,20376,754,0
730,0.11596203880179716,1,24677,193,0
162,0.2267164750208715,1,2603,465,0
1137,7.046273912204076,0,32782,784,1
1262,4.526975654169625,2,44779,375,1
624,0.3341566642859336,1,39784,677,0
1895,6.2337668463794245,1,33842,692,1
324,3.3979701514304,2,7476,629,0
755,0.5811390830672153,2,38945,266,0
310,0.30164998281481636,1,60027,378,0
558,5.580064378555799,1,16364,550,1
1310,1.2574464281922249,2,47692,556,0
1263,1.3506628411410684,1,56199,863,1
1211,4.625845836696998,1,48762,74,1
993,1.1693045335731738,0,54476,438,0
861,0.3337929493771778,2,3811,881,0
981,1.1837230935738208,0,47173,226,0
961,0.36501463884334684,0,49381,819,0
1046,1.4239504543027213,2,16863,308,0
104,0.9669207054959074,0,62996,966,0
347,0.08057202905619826,1,3179,348,0
835,0.7191531482156778,0,8043,476,0
1493,0.42052946164398297,2,55536,315,0
473,0.39834645504767513,1,62714,525,0
648,0.9219474569614465,1,21638,425,0
1264,0.38908719798084296,1,61529,524,0
1197,1.500107155546636,1,27214,562,0
923,3.1663118449816534,0,41399,1000,1
31,1.0799522326692383,0,11952,825,0
1176,1.6565022858353506,1,49449,946,0
526,1.2209831686517683,2,9622,249,1
1336,0.687620868828557,1,45363,631,0
994,3.001891477290461,0,21605,569,0
1343,0.35658707608217355,1,59752,182,0
1150,6.285880115605808,0,49998,962,1
394,3.89416947317822,1,45679,776,1
963,0.033569126831833024,2,48820,106,0
362,3.077739881786415,1,49767,191,0
1681,1.5297385078872603,2,47631,137,1
517,1.5555513472390008,2,14943,700,0
383,1.4897548304511536,1,39204,120,0
910,0.24555392291765446,2,5523,754,0
446,0.9708169583494234,2,38701,831,0
1024,0.04927319772212983,0,57345,72,0
40,0.6608244068594195,0,49270,755,0
426,0.014755455541105222,2,44886,131,0
638,2.540130355152286,1,59997,457,0
1034,3.7332922294268718,2,53438,781,0
355,0.2513922741318539,1,26626,905,0
1160,0.23332777819684225,0,53165,479,0
1167,1.4012868958556168,1,30716,985,0
768,2.0236782639225206,2,41446,52,1
812,2.2545243296474435,2,49774,1004,0
734,0.8531495994177665,2,52400,574,0
70,0.4319799753749027,2,22784,119,0
343,1.7879292918279568,2,3944,877,0
808,0.6800467677424465,1,25109,264,0
160,2.4262557056884075,2,64988,239,0
489,2.6312869118702147,0,23949,351,0
1099,1.2983478515104103,2,6639,893,1
1377,0.0023261094280053966,1,38107,255,0
983,4.130859603893815,2,56276,685,0
1027,2.3659247184541115,2,46252,309,0
392,0.05704161140686224,1,3807,749,0
513,1.7899666609161229,2,10629,831,0
770,0.612129439264756,1,46581,607,0
1199,0.2997028399474,2,45632,849,0
310,2.109872078869808,0,64276,495,0
1187,0.21898624538609351,2,20216,57,0
125,2.943139812430398,1,4355,950,0
1630,2.421779680863919,0,52354,403,1
689,0.9510974889748736,1,32880,67,0
21,0.2524260474378607,2,50973,46,0
608,0.7889285342802644,0,3870,606,0
922,6.360384187519749,1,34721,650,1
326,3.9904615844385987,0,38610,369,1
1388,0.7358162605191184,0,53267,605,0
514,10.526130485043105,1,36054,232,1
1306,0.07368682236103738,0,59701,402,0
1830,4.813752589593814,1,59642,908,1
1151,0.4089949315756838,0,13799,561,0
1082,0.8546835283654456,0,8573,23,0
928,0.7231616105463049,0,53656,574,0
178,0.7200262160011041,2,53518,267,0
978,0.11341777078850279,2,23461,841,0
331,0.5507487329070985,1,24982,118,0
1284,0.6021494847194725,0,25267,952,0
464,1.3229171654264285,1,43201,600,0
317,1.8326991701798059,2,43448,601,0
974,3.5314525259815506,2,30008,55,1
139,2.8613080461693525,2,37966,153,1
1293,0.7083765727999856,2,64691,239,1
1495,0.18024454749517974,1,57323,265,0
1428,0.13309156158052135,0,38562,268,0
1215,0.455547502170167,1,6857,907,0
1419,0.2605774146356254,0,58381,113,0
1405,0.2462882245895559,2,24410,166,0
578,0.05624572119843264,0,52469,668,0
1228,4.747988714649569,2,35837,8,1
160,0.10844108089672932,1,34829,714,0
1028,1.746138455200315,0,7266,217,1
1161,0.5638462492158132,1,29728,431,0
1320,0.7144122096942733,2,43443,292,0
745,0.15151140365167545,1,25856,893,0
1263,0.5530085118058395,2,13345,50,0
1368,2.338732868099727,2,39954,107,1
540,0.2026348541013698,2,33431,9,0
29,0.006864253322628391,1,5097,745,0
1003,0.6292673760568129,1,18691,700,0
397,1.1572538288741308,0,17059,456,0
701,0.2565417824490926,0,7756,323,0
603,0.1413410428795372,1,56121,309,0
171,2.1807458012738694,1,4511,850,0
739,0.3216177936599207,1,35976,622,0
1092,0.25310368206032213,1,58726,995,0
1636,3.8299137195732738,2,62159,145,1
878,1.6988545388097023,2,30449,740,0
1336,0.5948350937624519,2,47682,821,0
69,0.6718532372554858,1,20595,412,0
683,0.24557924074135157,2,30099,114,0
550,0.08153730037382942,2,43209,575,0
1103,0.8519830780617247,0,6519,399,0
1395,0.759961654285118,0,19705,275,1
1245,0.5965188643458863,2,15805,124,0
876,2.821731883724015,2,40889,86,0
165,3.0540902360595794,2,9493,582,0
934,0.27355866108634874,1,46191,47,0
1012,0.9784678301550623,0,60354,711,0
1482,0.6425990655545275,0,17226,876,0
261,2.0849376382753855,0,20952,944,0
600,0.3166727563755484,2,12009,201,0
721,7.053478923757327,1,40623,276,1
502,0.17740709966266613,0,17799,549,0
1434,1.5983914794228082,0,1992,715,1
1458,2.7999744754450977,1,11406,130,1
839,3.572698034726405,2,6175,448,1
650,1.1411879015625468,2,27828,982,0
1122,1.14733661168983,0,44610,1008,1
681,0.6120167271570565,0,33283,804,0
1475,0.10043832062492324,1,61213,389,0
824,2.2842192308812215,0,21772,576,0
438,2.7399252214369,1,20715,263,0
1472,5.524636301146181,0,33044,966,1
1498,2.0291502631148712,0,44584,632,0
1203,0.19111315512484978,0,28280,278,0
669,0.04729758598036608,2,7149,714,0
1480,1.021338388466358,1,5394,46,1
609,2.4373175137998078,1,5862,168,0
1120,0.19522609736235072,2,49967,445,0
528,0.007067833015003058,2,58453,622,0
460,1.6373027872472026,2,4158,46,0
1297,0.079904708506488,1,46483,724,0
940,0.5339339631597744,0,44223,540,0
999,2.7292330617068625,2,12580,87,1
1363,0.270231995142609,2,60413,803,0
282,0.08769804554350277,2,34846,385,0
1417,1.4697682719526681,0,29001,669,0
789,1.353811133121516,0,21137,265,1
1582,4.466280090458281,2,64618,777,1
478,0.42206416330501395,0,31590,22,0
1218,1.0574554546284278,2,3693,768,1
1323,1.3255757590996704,0,50451,703,0
719,0.7375870008043299,1,17105,450,0
321,0.23978618916138283,1,13962,976,0
1261,1.5220178185857336,0,6741,232,0
1145,0.22784896172696206,1,13306,186,0
573,0.30199962090754995,1,48683,326,0
672,0.25053205363842646,1,43089,183,1
1210,0.5098798695173193,2,15225,397,0
640,0.5428827118857442,0,17313,481,0
1025,0.7227032709226616,0,25430,403,0
55,1.2343092259600548,0,58176,463,0
793,6.129424740291281,1,32310,417,1
372,0.14819158591778328,2,13897,202,0
486,1.8709780534147202,0,61300,65,1
667,0.018705088078974676,1,17536,956,0
1396,0.1550426852928214,2,29951,908,0
1113,1.0727968504335497,2,24485,555,0
444,1.300032550972463,0,21734,733,0
1018,1.544145207927388,0,20976,17,0
727,0.2793280141777037,1,14472,836,0
580,0.36513176405469305,0,16222,797,0
847,0.6599728746900339,1,8646,183,0
975,0.06526742337318163,2,41872,391,0
536,0.944539814442034,2,3426,44,0
447,4.118741789502112,2,51823,973,0
179,0.44754775844928624,2,37348,901,0
168,1.3977496231833715,0,29491,700,0
795,0.693215013999797,0,35985,902,0
1412,1.3994208365750438,1,44031,482,1
381,3.769397127554537,1,53280,1013,1
1033,0.35649534355936746,1,21763,263,0
400,0.03500893196060974,1,19542,174,0
77,1.0076654237039264,1,59210,441,0
1302,1.9585157116441503,2,27571,566,0
838,2.021351204598374,2,29960,220,1
1357,7.891534193883979,2,21311,558,1
1048,2.9653098011658194,1,53789,394,1
1215,1.6799076598621878,2,42375,772,0
1032,4.128454890940078,2,52455,195,1
633,0.28607944235390714,2,26500,409,0
1383,3.494644300680797,2,13899,471,1
373,0.16772747934336754,0,11710,347,0
135,0.9855618190699236,1,18560,462,0
1307,0.029224074232129978,1,35086,61,0
681,1.0320377968151184,0,49240,166,0
1485,0.3245457335670729,2,26065,672,0
917,4.3898873323185885,2,32677,151,1
306,0.4235240212052633,2,22697,111,0
1346,0.18965649932916084,1,11391,488,0
1036,0.9728102647963586,1,20653,549,0
330,2.136863516145745,1,56244,3,0
275,4.9692674073917384,1,47129,483,1
637,0.21362197963481772,1,24124,13,0
465,1.2636264724768436,0,7678,162,0
903,1.3977489530037623,1,26087,344,1
942,1.2818490075053428,2,20346,449,1
74,0.01928394517581102,1,20034,332,0
931,1.1705098123671902,0,51125,264,0
1055,2.9094602800985134,2,13717,83,0
676,0.9999988123482915,0,10265,777,0
1443,0.571447778001072,2,30802,924,0
1314,2.1829761208454244,1,37867,334,1
534,0.22267966849937848,0,13675,380,0
256,1.3884733884915277,2,26990,219,0
1322,1.372075253521526,1,10299,658,0
367,0.15725902284259557,2,46630,810,0
1041,2.8051941502305713,0,2682,809,1
1147,0.3136014144472703,0,29987,454,0
649,4.031711282589608,0,7956,673,0
1291,0.48272907786287217,0,15272,741,0
383,0.19587384610400974,1,25461,746,0
537,2.6159248188178386,2,40751,89,1
305,0.5801405626417783,1,19225,333,0
168,0.0718266396447266,0,42174,310,0
1127,0.8632675899412801,2,50636,727,0
425,0.9103892794226426,0,25379,420,0
997,1.3429684525524426,1,16023,609,0
475,0.029603792313048084,1,56191,725,0
842,1.0298505150032091,1,7400,354,1
1204,0.054358443234755,2,52697,824,0
1032,1.2077941629808995,2,4500,100,0
811,2.3611039512342105,0,52881,145,1
884,3.3033876180324966,2,5390,10,1
888,3.7590166415895103,2,49998,983,1
604,4.140782182583567,1,26757,44,1
500,0.5825076851728904,0,13482,763,0
133,0.14003550476518922,1,63902,386,0
768,0.34389889146965114,0,33819,739,0
380,2.0322458290845855,0,21639,910,0
771,3.709196552140823,2,12188,761,1
789,0.000747988043852824,1,40340,495,0
780,0.9017381154206324,2,4048,493,0
1104,3.8270155652109032,2,30583,169,1
468,0.964292036226543,2,63992,642,0
854,0.08520910917731328,0,2288,531,0
1223,0.24554880848379826,1,10071,336,0
1450,0.2881358652420042,1,46009,747,0
1239,1.7821535420617,2,7611,1004,0
761,3.884399305116132,0,7601,857,1
281,0.6671446203573883,1,18659,513,0
1933,4.556793063960185,1,46588,130,1
425,1.0135890811286679,2,4894,1008,0
